,name,c-x,c-y,radius
0,20130320T004923.808702.Cam6_31.csv,26.45,111.29,19.67
1,20130320T004923.808702.Cam6_31.csv,10.32,78.71,18.38
2,20130320T004923.808702.Cam6_31.csv,74.84,12.9,18.38
3,20130320T004923.808702.Cam6_31.csv,105.48,10.97,18.38
4,20130320T004923.808702.Cam6_31.csv,68.06,70.32,18.38
5,20130320T004923.808702.Cam6_31.csv,91.29,70.97,18.38
6,20130320T004923.808702.Cam6_31.csv,122.9,88.06,15.16
7,20130320T004923.808702.Cam6_31.csv,160.0,81.94,17.74
8,20130320T004923.808702.Cam6_31.csv,194.52,74.84,17.74
9,20130320T004923.808702.Cam6_31.csv,179.35,89.68,15.48
10,20130320T004923.808702.Cam6_31.csv,227.42,173.87,17.09
11,20130320T004923.808702.Cam6_31.csv,28.06,148.39,15.16
