,name,c-x,c-y,radius
0,20130320T005426.862435.Cam6_44.csv,25.56,166.39,18.98
1,20130320T005426.862435.Cam6_44.csv,41.11,181.39,17.31
2,20130320T005426.862435.Cam6_44.csv,49.17,147.78,17.87
3,20130320T005426.862435.Cam6_44.csv,88.06,143.06,17.03
4,20130320T005426.862435.Cam6_44.csv,102.22,31.39,18.14
5,20130320T005426.862435.Cam6_44.csv,151.11,69.44,15.92
6,20130320T005426.862435.Cam6_44.csv,173.89,130.83,18.14
7,20130320T005426.862435.Cam6_44.csv,194.72,110.0,20.09
8,20130320T005426.862435.Cam6_44.csv,190.28,146.11,17.03
9,20130320T005426.862435.Cam6_44.csv,213.61,125.28,18.98
10,20130320T005426.862435.Cam6_44.csv,211.39,147.5,15.92
11,20130320T005426.862435.Cam6_44.csv,239.72,145.56,14.25
12,20130320T005426.862435.Cam6_44.csv,255.56,165.0,13.7
13,20130320T005426.862435.Cam6_44.csv,280.0,189.72,13.7
14,20130320T005426.862435.Cam6_44.csv,303.61,130.83,13.7
15,20130320T005426.862435.Cam6_44.csv,213.61,6.94,18.42
