,name,c-x,c-y,radius
0,20130320T005907.439713.Cam6_11.csv,122.22,188.89,20.37
1,20130320T005907.439713.Cam6_11.csv,153.61,176.11,20.37
2,20130320T005907.439713.Cam6_11.csv,237.5,160.0,20.37
3,20130320T005907.439713.Cam6_11.csv,63.61,104.72,20.92
4,20130320T005907.439713.Cam6_11.csv,85.56,86.39,17.59
5,20130320T005907.439713.Cam6_11.csv,122.78,67.22,19.81
6,20130320T005907.439713.Cam6_11.csv,119.17,34.44,18.42
7,20130320T005907.439713.Cam6_11.csv,168.61,67.22,22.03
8,20130320T005907.439713.Cam6_11.csv,74.72,8.06,18.42
9,20130320T005907.439713.Cam6_11.csv,256.11,16.39,21.48
10,20130320T005907.439713.Cam6_11.csv,102.5,111.11,21.48
