,name,c-x,c-y,radius
0,20130320T004758.854431.Cam6_34_aug_2.csv,261.46,140.38,20.27
1,20130320T004758.854431.Cam6_34_aug_2.csv,231.07999999999998,156.92,17.57
2,20130320T004758.854431.Cam6_34_aug_2.csv,200.69,150.77,17.57
3,20130320T004758.854431.Cam6_34_aug_2.csv,186.45999999999998,137.69,15.65
4,20130320T004758.854431.Cam6_34_aug_2.csv,126.08000000000001,158.08,16.8
5,20130320T004758.854431.Cam6_34_aug_2.csv,101.08000000000001,138.46,16.8
6,20130320T004758.854431.Cam6_34_aug_2.csv,65.69,150.0,14.11
7,20130320T004758.854431.Cam6_34_aug_2.csv,56.849999999999994,117.31,14.11
8,20130320T004758.854431.Cam6_34_aug_2.csv,21.45999999999998,110.77,17.19
9,20130320T004758.854431.Cam6_34_aug_2.csv,2.6200000000000045,138.08,17.19
