,name,c-x,c-y,radius
0,20130320T004741.330326.Cam6_31_aug_0.csv,159.92,112.31,18.34
1,20130320T004741.330326.Cam6_31_aug_0.csv,192.62,111.92,17.57
2,20130320T004741.330326.Cam6_31_aug_0.csv,168.77,132.69,17.57
3,20130320T004741.330326.Cam6_31_aug_0.csv,136.85,135.77,17.57
4,20130320T004741.330326.Cam6_31_aug_0.csv,265.69,100.77,16.8
5,20130320T004741.330326.Cam6_31_aug_0.csv,288.0,91.92,17.57
6,20130320T004741.330326.Cam6_31_aug_0.csv,288.0,110.77,17.57
7,20130320T004741.330326.Cam6_31_aug_0.csv,194.15,77.69,17.57
8,20130320T004741.330326.Cam6_31_aug_0.csv,162.23,91.92,17.19
9,20130320T004741.330326.Cam6_31_aug_0.csv,50.69,65.38,17.57
10,20130320T004741.330326.Cam6_31_aug_0.csv,7.6200000000000045,46.92,18.73
11,20130320T004741.330326.Cam6_31_aug_0.csv,25.689999999999998,14.23,17.57
12,20130320T004741.330326.Cam6_31_aug_0.csv,18.0,118.46,18.34
13,20130320T004741.330326.Cam6_31_aug_0.csv,48.379999999999995,102.69,17.19
14,20130320T004741.330326.Cam6_31_aug_0.csv,31.850000000000023,146.54,17.57
15,20130320T004741.330326.Cam6_31_aug_0.csv,50.31,150.77,17.19
16,20130320T004741.330326.Cam6_31_aug_0.csv,44.920000000000016,181.15,18.34
17,20130320T004741.330326.Cam6_31_aug_0.csv,13.769999999999982,178.46,17.57
