,name,c-x,c-y,radius
0,20130320T005033.524390.Cam6_12_aug_0.csv,227.03,185.48,11.29
1,20130320T005033.524390.Cam6_12_aug_0.csv,299.61,195.48,12.9
2,20130320T005033.524390.Cam6_12_aug_0.csv,137.03,181.61,15.48
3,20130320T005033.524390.Cam6_12_aug_0.csv,60.900000000000006,170.65,15.48
4,20130320T005033.524390.Cam6_12_aug_0.csv,38.97000000000003,123.87,17.74
5,20130320T005033.524390.Cam6_12_aug_0.csv,33.81,93.55,19.67
6,20130320T005033.524390.Cam6_12_aug_0.csv,1.2300000000000182,81.94,19.67
7,20130320T005033.524390.Cam6_12_aug_0.csv,41.23000000000002,28.71,18.71
8,20130320T005033.524390.Cam6_12_aug_0.csv,34.76999999999998,59.03,16.45
9,20130320T005033.524390.Cam6_12_aug_0.csv,6.7099999999999795,49.03,18.71
