,name,c-x,c-y,radius
0,20130320T004608.376022.Cam6_51_aug_2.csv,241.45999999999998,12.69,16.8
1,20130320T004608.376022.Cam6_51_aug_2.csv,234.54000000000002,31.15,16.8
2,20130320T004608.376022.Cam6_51_aug_2.csv,157.23,76.92,14.5
3,20130320T004608.376022.Cam6_51_aug_2.csv,140.31,88.08,12.96
4,20130320T004608.376022.Cam6_51_aug_2.csv,38.76999999999998,94.23,15.27
5,20130320T004608.376022.Cam6_51_aug_2.csv,26.079999999999984,114.23,14.5
6,20130320T004608.376022.Cam6_51_aug_2.csv,3.3799999999999955,109.62,16.8
7,20130320T004608.376022.Cam6_51_aug_2.csv,192.23000000000002,162.31,15.65
8,20130320T004608.376022.Cam6_51_aug_2.csv,139.92,188.08,12.96
9,20130320T004608.376022.Cam6_51_aug_2.csv,140.31,108.08,12.19
10,20130320T004608.376022.Cam6_51_aug_2.csv,278.0,155.77,11.03
11,20130320T004608.376022.Cam6_51_aug_2.csv,298.77,158.46,12.19
12,20130320T004608.376022.Cam6_51_aug_2.csv,279.92,100.0,12.19
