,name,c-x,c-y,radius
0,20130320T005602.674040.Cam6_43_aug_7.csv,268.06,199.72,18.98
1,20130320T005602.674040.Cam6_43_aug_7.csv,291.67,169.72,21.2
2,20130320T005602.674040.Cam6_43_aug_7.csv,190.0,151.94,20.64
3,20130320T005602.674040.Cam6_43_aug_7.csv,226.39,141.39,22.59
4,20130320T005602.674040.Cam6_43_aug_7.csv,253.06,118.61,18.98
5,20130320T005602.674040.Cam6_43_aug_7.csv,235.0,99.44,23.98
6,20130320T005602.674040.Cam6_43_aug_7.csv,194.17,115.0,21.75
7,20130320T005602.674040.Cam6_43_aug_7.csv,180.28,76.94,19.81
8,20130320T005602.674040.Cam6_43_aug_7.csv,152.22,121.11,22.31
9,20130320T005602.674040.Cam6_43_aug_7.csv,141.39,79.44,25.09
10,20130320T005602.674040.Cam6_43_aug_7.csv,110.83,111.11,21.75
11,20130320T005602.674040.Cam6_43_aug_7.csv,91.94,75.83,25.09
12,20130320T005602.674040.Cam6_43_aug_7.csv,122.22,40.56,23.14
13,20130320T005602.674040.Cam6_43_aug_7.csv,61.67,42.78,20.09
14,20130320T005602.674040.Cam6_43_aug_7.csv,35.83,68.89,24.53
15,20130320T005602.674040.Cam6_43_aug_7.csv,36.67,124.72,19.25
16,20130320T005602.674040.Cam6_43_aug_7.csv,72.78,137.5,21.75
