,name,c-x,c-y,radius
0,20130320T004724.568099.Cam6_21_aug_6.csv,123.08,128.08,24.5
1,20130320T004724.568099.Cam6_21_aug_6.csv,131.54,156.92,24.5
2,20130320T004724.568099.Cam6_21_aug_6.csv,168.08,144.62,24.5
3,20130320T004724.568099.Cam6_21_aug_6.csv,219.62,150.38,22.19
4,20130320T004724.568099.Cam6_21_aug_6.csv,259.62,73.46,19.88
5,20130320T004724.568099.Cam6_21_aug_6.csv,286.15,53.08,19.88
6,20130320T004724.568099.Cam6_21_aug_6.csv,296.15,92.69,19.88
7,20130320T004724.568099.Cam6_21_aug_6.csv,272.69,18.08,19.88
8,20130320T004724.568099.Cam6_21_aug_6.csv,239.23,28.08,19.88
9,20130320T004724.568099.Cam6_21_aug_6.csv,298.85,34.62,17.96
