,name,c-x,c-y,radius
0,20130320T005658.294191.Cam6_13_aug_6.csv,1.39,166.39,18.7
1,20130320T005658.294191.Cam6_13_aug_6.csv,39.72,163.89,22.31
2,20130320T005658.294191.Cam6_13_aug_6.csv,19.44,128.06,21.48
3,20130320T005658.294191.Cam6_13_aug_6.csv,31.94,109.72,21.48
4,20130320T005658.294191.Cam6_13_aug_6.csv,61.39,106.11,17.87
5,20130320T005658.294191.Cam6_13_aug_6.csv,174.17,113.33,19.53
6,20130320T005658.294191.Cam6_13_aug_6.csv,145.28,96.94,20.37
7,20130320T005658.294191.Cam6_13_aug_6.csv,127.22,67.78,15.92
8,20130320T005658.294191.Cam6_13_aug_6.csv,54.44,77.78,18.14
9,20130320T005658.294191.Cam6_13_aug_6.csv,27.22,61.67,18.14
10,20130320T005658.294191.Cam6_13_aug_6.csv,51.39,42.78,17.87
11,20130320T005658.294191.Cam6_13_aug_6.csv,22.78,40.56,15.64
12,20130320T005658.294191.Cam6_13_aug_6.csv,5.83,60.56,14.53
