,name,c-x,c-y,radius
0,20130320T013122.717475_31_aug_6.csv,111.88999999999999,195.0,16.2
1,20130320T013122.717475_31_aug_6.csv,92.44,173.06,17.03
2,20130320T013122.717475_31_aug_6.csv,111.61000000000001,149.44,16.48
3,20130320T013122.717475_31_aug_6.csv,79.11000000000001,145.56,16.48
4,20130320T013122.717475_31_aug_6.csv,58.56,84.17,16.48
5,20130320T013122.717475_31_aug_6.csv,32.170000000000016,70.83,14.53
6,20130320T013122.717475_31_aug_6.csv,173.56,178.61,14.53
7,20130320T013122.717475_31_aug_6.csv,238.56,140.56,13.42
8,20130320T013122.717475_31_aug_6.csv,174.67,121.11,13.42
9,20130320T013122.717475_31_aug_6.csv,287.17,172.22,13.42
