,name,c-x,c-y,radius
0,20130320T013315.481640_32_aug_3.csv,108.0,167.22,16.75
1,20130320T013315.481640_32_aug_3.csv,86.61000000000001,136.11,16.75
2,20130320T013315.481640_32_aug_3.csv,139.94,127.78,16.2
3,20130320T013315.481640_32_aug_3.csv,81.06,98.06,17.31
4,20130320T013315.481640_32_aug_3.csv,15.5,85.56,14.81
5,20130320T013315.481640_32_aug_3.csv,28.560000000000002,78.89,14.81
6,20130320T013315.481640_32_aug_3.csv,5.5,53.89,13.42
7,20130320T013315.481640_32_aug_3.csv,103.56,39.72,17.59
8,20130320T013315.481640_32_aug_3.csv,151.89,23.06,18.98
9,20130320T013315.481640_32_aug_3.csv,258.0,15.28,16.75
