,name,c-x,c-y,radius
0,20130320T004718.853603.Cam6_51_aug_4.csv,143.08,148.46,16.03
1,20130320T004718.853603.Cam6_51_aug_4.csv,127.31,118.08,15.27
2,20130320T004718.853603.Cam6_51_aug_4.csv,168.85,118.46,16.03
3,20130320T004718.853603.Cam6_51_aug_4.csv,203.08,156.92,16.03
4,20130320T004718.853603.Cam6_51_aug_4.csv,210.0,169.23,16.03
5,20130320T004718.853603.Cam6_51_aug_4.csv,232.69,150.0,16.03
6,20130320T004718.853603.Cam6_51_aug_4.csv,197.31,138.46,16.03
7,20130320T004718.853603.Cam6_51_aug_4.csv,271.15,106.92,15.65
8,20130320T004718.853603.Cam6_51_aug_4.csv,282.69,104.62,15.65
9,20130320T004718.853603.Cam6_51_aug_4.csv,251.92,97.69,14.88
10,20130320T004718.853603.Cam6_51_aug_4.csv,268.08,6.15,14.88
11,20130320T004718.853603.Cam6_51_aug_4.csv,155.77,101.92,14.88
12,20130320T004718.853603.Cam6_51_aug_4.csv,83.08,135.38,12.57
13,20130320T004718.853603.Cam6_51_aug_4.csv,211.54,71.54,12.19
