,name,c-x,c-y,radius
0,20130320T005423.052856.Cam6_23_aug_7.csv,60.83,186.67,18.7
1,20130320T005423.052856.Cam6_23_aug_7.csv,74.17,158.61,18.98
2,20130320T005423.052856.Cam6_23_aug_7.csv,100.0,179.44,18.14
3,20130320T005423.052856.Cam6_23_aug_7.csv,91.39,83.89,18.98
4,20130320T005423.052856.Cam6_23_aug_7.csv,126.11,87.78,17.31
5,20130320T005423.052856.Cam6_23_aug_7.csv,114.72,62.78,19.53
6,20130320T005423.052856.Cam6_23_aug_7.csv,55.56,20.0,18.7
7,20130320T005423.052856.Cam6_23_aug_7.csv,29.72,21.11,18.14
8,20130320T005423.052856.Cam6_23_aug_7.csv,170.0,60.83,15.09
9,20130320T005423.052856.Cam6_23_aug_7.csv,184.17,88.33,15.37
10,20130320T005423.052856.Cam6_23_aug_7.csv,204.44,68.33,19.53
11,20130320T005423.052856.Cam6_23_aug_7.csv,234.72,110.56,17.87
12,20130320T005423.052856.Cam6_23_aug_7.csv,246.67,103.89,17.87
