,name,c-x,c-y,radius
0,20130320T012945.763098_23_aug_6.csv,271.89,171.94,23.14
1,20130320T012945.763098_23_aug_6.csv,136.61,176.67,21.75
2,20130320T012945.763098_23_aug_6.csv,103.56,180.83,21.75
3,20130320T012945.763098_23_aug_6.csv,63.28,184.17,21.75
4,20130320T012945.763098_23_aug_6.csv,19.110000000000014,201.67,20.64
5,20130320T012945.763098_23_aug_6.csv,85.22,142.5,23.98
6,20130320T012945.763098_23_aug_6.csv,120.22,117.22,22.31
7,20130320T012945.763098_23_aug_6.csv,241.06,81.39,23.7
8,20130320T012945.763098_23_aug_6.csv,205.5,67.22,23.7
9,20130320T012945.763098_23_aug_6.csv,169.67,42.78,23.7
10,20130320T012945.763098_23_aug_6.csv,195.5,12.5,22.03
11,20130320T012945.763098_23_aug_6.csv,237.72,23.61,23.14
12,20130320T012945.763098_23_aug_6.csv,265.78,58.89,21.2
13,20130320T012945.763098_23_aug_6.csv,254.94,38.61,21.2
