,name,c-x,c-y,radius
0,20130320T005732.199644.Cam6_21_aug_7.csv,18.06,85.56,18.14
1,20130320T005732.199644.Cam6_21_aug_7.csv,99.72,60.83,18.14
2,20130320T005732.199644.Cam6_21_aug_7.csv,203.89,140.83,15.37
3,20130320T005732.199644.Cam6_21_aug_7.csv,170.56,126.67,20.09
4,20130320T005732.199644.Cam6_21_aug_7.csv,225.0,108.33,20.64
5,20130320T005732.199644.Cam6_21_aug_7.csv,175.0,80.28,20.64
6,20130320T005732.199644.Cam6_21_aug_7.csv,204.17,56.94,23.14
7,20130320T005732.199644.Cam6_21_aug_7.csv,235.28,58.61,18.42
8,20130320T005732.199644.Cam6_21_aug_7.csv,207.78,22.78,22.03
9,20130320T005732.199644.Cam6_21_aug_7.csv,183.06,35.0,18.14
10,20130320T005732.199644.Cam6_21_aug_7.csv,191.94,1.67,18.14
