,name,c-x,c-y,radius
0,20130320T005755.628752.Cam6_23_aug_6.csv,38.06,81.39,20.92
1,20130320T005755.628752.Cam6_23_aug_6.csv,51.39,30.83,20.92
2,20130320T005755.628752.Cam6_23_aug_6.csv,20.56,34.72,18.98
3,20130320T005755.628752.Cam6_23_aug_6.csv,18.06,11.11,16.48
4,20130320T005755.628752.Cam6_23_aug_6.csv,20.28,123.06,21.2
5,20130320T005755.628752.Cam6_23_aug_6.csv,103.33,172.78,21.2
6,20130320T005755.628752.Cam6_23_aug_6.csv,140.56,188.33,20.09
7,20130320T005755.628752.Cam6_23_aug_6.csv,292.78,135.56,20.09
8,20130320T005755.628752.Cam6_23_aug_6.csv,82.5,22.5,19.25
9,20130320T005755.628752.Cam6_23_aug_6.csv,78.06,98.61,19.81
