,name,c-x,c-y,radius
0,20130320T013317.195923_22_aug_5.csv,262.72,144.72,13.98
1,20130320T013317.195923_22_aug_5.csv,264.94,120.28,15.09
2,20130320T013317.195923_22_aug_5.csv,272.44,116.67,15.09
3,20130320T013317.195923_22_aug_5.csv,102.44,176.11,15.09
4,20130320T013317.195923_22_aug_5.csv,127.44,101.67,16.2
5,20130320T013317.195923_22_aug_5.csv,127.72,74.72,15.09
6,20130320T013317.195923_22_aug_5.csv,134.67,64.44,14.25
7,20130320T013317.195923_22_aug_5.csv,89.66999999999999,71.67,16.2
8,20130320T013317.195923_22_aug_5.csv,111.06,47.22,16.2
9,20130320T013317.195923_22_aug_5.csv,118.83000000000001,19.72,16.2
