,name,c-x,c-y,radius
0,20130320T005430.100628.Cam6_41_aug_6.csv,16.329999999999984,139.44,21.75
1,20130320T005430.100628.Cam6_41_aug_6.csv,149.11,156.94,20.64
2,20130320T005430.100628.Cam6_41_aug_6.csv,68.28,61.67,22.87
3,20130320T005430.100628.Cam6_41_aug_6.csv,114.94,58.33,23.98
4,20130320T005430.100628.Cam6_41_aug_6.csv,188.82999999999998,108.89,19.25
5,20130320T005430.100628.Cam6_41_aug_6.csv,219.67000000000002,100.83,18.14
6,20130320T005430.100628.Cam6_41_aug_6.csv,229.11,83.61,20.92
7,20130320T005430.100628.Cam6_41_aug_6.csv,209.11,36.67,19.25
8,20130320T005430.100628.Cam6_41_aug_6.csv,191.61,0.28,17.87
9,20130320T005430.100628.Cam6_41_aug_6.csv,267.44,16.11,21.75
