,name,c-x,c-y,radius
0,20130320T005323.813628.Cam6_24_aug_0.csv,97.03,132.58,12.58
1,20130320T005323.813628.Cam6_24_aug_0.csv,112.84,154.84,12.58
2,20130320T005323.813628.Cam6_24_aug_0.csv,154.45,118.06,12.58
3,20130320T005323.813628.Cam6_24_aug_0.csv,128.0,91.61,14.84
4,20130320T005323.813628.Cam6_24_aug_0.csv,102.84,98.39,14.84
5,20130320T005323.813628.Cam6_24_aug_0.csv,133.16,64.52,14.84
6,20130320T005323.813628.Cam6_24_aug_0.csv,128.97,47.74,13.87
7,20130320T005323.813628.Cam6_24_aug_0.csv,159.94,53.87,13.87
8,20130320T005323.813628.Cam6_24_aug_0.csv,151.87,33.87,14.84
9,20130320T005323.813628.Cam6_24_aug_0.csv,125.1,27.74,14.84
