,name,c-x,c-y,radius
0,20130320T005307.432292.Cam6_61_aug_5.csv,177.35,168.06,13.87
1,20130320T005307.432292.Cam6_61_aug_5.csv,149.94,150.32,13.22
2,20130320T005307.432292.Cam6_61_aug_5.csv,155.1,133.55,13.22
3,20130320T005307.432292.Cam6_61_aug_5.csv,245.1,95.81,13.22
4,20130320T005307.432292.Cam6_61_aug_5.csv,245.1,75.81,13.87
5,20130320T005307.432292.Cam6_61_aug_5.csv,184.13,75.81,13.87
6,20130320T005307.432292.Cam6_61_aug_5.csv,170.9,13.23,13.55
7,20130320T005307.432292.Cam6_61_aug_5.csv,147.35,1.94,13.55
8,20130320T005307.432292.Cam6_61_aug_5.csv,95.74000000000001,115.16,13.55
9,20130320T005307.432292.Cam6_61_aug_5.csv,99.28999999999999,147.1,13.22
10,20130320T005307.432292.Cam6_61_aug_5.csv,75.1,100.65,12.9
