,name,c-x,c-y,radius
0,20130320T012834.523528_41_aug_4.csv,163.56,119.17,17.03
1,20130320T012834.523528_41_aug_4.csv,267.17,118.06,17.59
2,20130320T012834.523528_41_aug_4.csv,240.22,105.56,17.59
3,20130320T012834.523528_41_aug_4.csv,270.22,85.56,17.59
4,20130320T012834.523528_41_aug_4.csv,274.39,30.83,16.2
5,20130320T012834.523528_41_aug_4.csv,247.72,11.94,15.37
6,20130320T012834.523528_41_aug_4.csv,216.89,71.39,15.37
7,20130320T012834.523528_41_aug_4.csv,79.11000000000001,111.11,15.37
8,20130320T012834.523528_41_aug_4.csv,43.0,106.67,15.37
9,20130320T012834.523528_41_aug_4.csv,3.829999999999984,82.5,15.37
