,name,c-x,c-y,radius
0,20130320T004608.757030.Cam6_52_aug_7.csv,25.38,9.62,19.11
1,20130320T004608.757030.Cam6_52_aug_7.csv,22.69,31.15,19.11
2,20130320T004608.757030.Cam6_52_aug_7.csv,80.77,80.77,15.65
3,20130320T004608.757030.Cam6_52_aug_7.csv,104.62,93.46,15.65
4,20130320T004608.757030.Cam6_52_aug_7.csv,49.62,174.62,16.8
5,20130320T004608.757030.Cam6_52_aug_7.csv,50.0,186.92,16.8
6,20130320T004608.757030.Cam6_52_aug_7.csv,215.38,94.23,15.65
7,20130320T004608.757030.Cam6_52_aug_7.csv,220.0,115.0,15.65
8,20130320T004608.757030.Cam6_52_aug_7.csv,253.08,110.0,15.65
9,20130320T004608.757030.Cam6_52_aug_7.csv,274.62,123.85,15.65
10,20130320T004608.757030.Cam6_52_aug_7.csv,290.38,115.38,15.65
11,20130320T004608.757030.Cam6_52_aug_7.csv,152.31,121.15,14.11
12,20130320T004608.757030.Cam6_52_aug_7.csv,93.08,111.92,13.34
13,20130320T004608.757030.Cam6_52_aug_7.csv,121.15,109.62,13.34
