,name,c-x,c-y,radius
0,20130320T013534.722600_11_aug_7.csv,129.72,161.39,18.14
1,20130320T013534.722600_11_aug_7.csv,147.78,170.56,18.98
2,20130320T013534.722600_11_aug_7.csv,173.06,136.67,18.7
3,20130320T013534.722600_11_aug_7.csv,138.06,131.94,20.64
4,20130320T013534.722600_11_aug_7.csv,169.44,105.56,18.7
5,20130320T013534.722600_11_aug_7.csv,155.83,90.56,18.7
6,20130320T013534.722600_11_aug_7.csv,125.83,92.22,17.87
7,20130320T013534.722600_11_aug_7.csv,78.33,74.72,18.98
8,20130320T013534.722600_11_aug_7.csv,234.44,49.72,20.92
9,20130320T013534.722600_11_aug_7.csv,189.17,42.5,19.81
