,name,c-x,c-y,radius
0,20130320T005418.671890.Cam6_34_aug_6.csv,190.26,153.55,19.35
1,20130320T005418.671890.Cam6_34_aug_6.csv,12.189999999999998,137.1,19.35
2,20130320T005418.671890.Cam6_34_aug_6.csv,88.65,56.13,21.93
3,20130320T005418.671890.Cam6_34_aug_6.csv,122.52000000000001,48.06,15.8
4,20130320T005418.671890.Cam6_34_aug_6.csv,142.19,64.84,19.03
5,20130320T005418.671890.Cam6_34_aug_6.csv,165.42,72.26,16.77
6,20130320T005418.671890.Cam6_34_aug_6.csv,161.55,44.19,19.03
7,20130320T005418.671890.Cam6_34_aug_6.csv,207.03,41.61,19.03
8,20130320T005418.671890.Cam6_34_aug_6.csv,192.51999999999998,78.39,20.32
9,20130320T005418.671890.Cam6_34_aug_6.csv,5.420000000000016,162.58,17.42
