,name,c-x,c-y,radius
0,20130320T013023.668642_21_aug_4.csv,264.11,110.0,18.14
1,20130320T013023.668642_21_aug_4.csv,248.56,125.83,17.31
2,20130320T013023.668642_21_aug_4.csv,58.83000000000001,161.39,20.37
3,20130320T013023.668642_21_aug_4.csv,101.06,156.94,18.7
4,20130320T013023.668642_21_aug_4.csv,88.28,126.39,20.09
5,20130320T013023.668642_21_aug_4.csv,57.44,117.78,21.75
6,20130320T013023.668642_21_aug_4.csv,107.44,113.33,18.42
7,20130320T013023.668642_21_aug_4.csv,51.329999999999984,93.06,18.7
8,20130320T013023.668642_21_aug_4.csv,79.11000000000001,69.72,18.42
9,20130320T013023.668642_21_aug_4.csv,62.72,60.0,18.42
10,20130320T013023.668642_21_aug_4.csv,105.22,28.33,18.42
11,20130320T013023.668642_21_aug_4.csv,144.11,17.5,16.75
