,name,c-x,c-y,radius
0,20130320T005103.810767.Cam6_41_aug_4.csv,250.97,172.9,19.03
1,20130320T005103.810767.Cam6_41_aug_4.csv,214.52,155.16,18.06
2,20130320T005103.810767.Cam6_41_aug_4.csv,188.06,135.81,15.8
3,20130320T005103.810767.Cam6_41_aug_4.csv,105.81,85.81,15.8
4,20130320T005103.810767.Cam6_41_aug_4.csv,88.06,73.87,18.71
5,20130320T005103.810767.Cam6_41_aug_4.csv,70.32,65.81,18.71
6,20130320T005103.810767.Cam6_41_aug_4.csv,140.97,194.19,18.71
7,20130320T005103.810767.Cam6_41_aug_4.csv,95.81,196.45,18.71
8,20130320T005103.810767.Cam6_41_aug_4.csv,55.81,175.81,16.45
9,20130320T005103.810767.Cam6_41_aug_4.csv,25.81,148.39,16.45
