,name,c-x,c-y,radius
0,20130320T004859.617697.Cam6_61_aug_6.csv,148.06,158.71,17.74
1,20130320T004859.617697.Cam6_61_aug_6.csv,148.06,179.68,17.74
2,20130320T004859.617697.Cam6_61_aug_6.csv,127.1,153.55,17.74
3,20130320T004859.617697.Cam6_61_aug_6.csv,109.03,118.39,17.74
4,20130320T004859.617697.Cam6_61_aug_6.csv,152.9,152.58,17.74
5,20130320T004859.617697.Cam6_61_aug_6.csv,180.65,101.29,16.77
6,20130320T004859.617697.Cam6_61_aug_6.csv,260.0,77.74,16.77
7,20130320T004859.617697.Cam6_61_aug_6.csv,287.42,78.06,16.77
8,20130320T004859.617697.Cam6_61_aug_6.csv,83.23,44.52,15.48
9,20130320T004859.617697.Cam6_61_aug_6.csv,20.32,12.9,15.48
10,20130320T004859.617697.Cam6_61_aug_6.csv,38.06,1.29,15.48
