,name,c-x,c-y,radius
0,20130320T005547.245092.Cam6_13_aug_5.csv,253.0,191.39,18.7
1,20130320T005547.245092.Cam6_13_aug_5.csv,249.94,156.94,26.2
2,20130320T005547.245092.Cam6_13_aug_5.csv,266.06,146.94,23.14
3,20130320T005547.245092.Cam6_13_aug_5.csv,207.44,135.0,24.25
4,20130320T005547.245092.Cam6_13_aug_5.csv,204.67000000000002,155.28,22.31
5,20130320T005547.245092.Cam6_13_aug_5.csv,275.78,60.56,21.48
6,20130320T005547.245092.Cam6_13_aug_5.csv,274.11,42.22,21.48
7,20130320T005547.245092.Cam6_13_aug_5.csv,282.72,3.61,21.48
8,20130320T005547.245092.Cam6_13_aug_5.csv,47.72000000000003,159.17,22.03
9,20130320T005547.245092.Cam6_13_aug_5.csv,233.28,40.28,23.42
