,name,c-x,c-y,radius
0,20130320T004735.806461.Cam6_41_aug_3.csv,130.69,132.31,20.65
1,20130320T004735.806461.Cam6_41_aug_3.csv,107.62,147.31,20.65
2,20130320T004735.806461.Cam6_41_aug_3.csv,168.38,133.85,18.73
3,20130320T004735.806461.Cam6_41_aug_3.csv,179.92,159.23,18.73
4,20130320T004735.806461.Cam6_41_aug_3.csv,181.45999999999998,131.92,18.73
5,20130320T004735.806461.Cam6_41_aug_3.csv,234.15,117.69,17.57
6,20130320T004735.806461.Cam6_41_aug_3.csv,241.07999999999998,170.0,17.57
7,20130320T004735.806461.Cam6_41_aug_3.csv,150.31,69.23,17.57
8,20130320T004735.806461.Cam6_41_aug_3.csv,84.15,41.54,17.57
9,20130320T004735.806461.Cam6_41_aug_3.csv,99.53999999999999,17.69,18.34
10,20130320T004735.806461.Cam6_41_aug_3.csv,30.689999999999998,103.85,19.5
11,20130320T004735.806461.Cam6_41_aug_3.csv,12.230000000000018,125.38,19.5
