,name,c-x,c-y,radius
0,20130320T004901.331983.Cam6_61_aug_6.csv,286.71,10.65,16.13
1,20130320T004901.331983.Cam6_61_aug_6.csv,271.55,0.65,16.13
2,20130320T004901.331983.Cam6_61_aug_6.csv,202.84,118.39,16.13
3,20130320T004901.331983.Cam6_61_aug_6.csv,225.42000000000002,41.61,13.87
4,20130320T004901.331983.Cam6_61_aug_6.csv,50.25999999999999,75.48,16.45
5,20130320T004901.331983.Cam6_61_aug_6.csv,23.160000000000025,75.48,16.45
6,20130320T004901.331983.Cam6_61_aug_6.csv,161.23,159.35,16.45
7,20130320T004901.331983.Cam6_61_aug_6.csv,184.13,151.29,16.45
8,20130320T004901.331983.Cam6_61_aug_6.csv,163.16,183.87,14.51
9,20130320T004901.331983.Cam6_61_aug_6.csv,155.1,146.13,14.51
10,20130320T004901.331983.Cam6_61_aug_6.csv,88.65,85.16,14.51
