,name,c-x,c-y,radius
0,20130320T012820.237495_33_aug_4.csv,18.89,191.39,21.48
1,20130320T012820.237495_33_aug_4.csv,43.89,161.39,20.09
2,20130320T012820.237495_33_aug_4.csv,9.17,139.17,18.42
3,20130320T012820.237495_33_aug_4.csv,42.78,134.44,19.53
4,20130320T012820.237495_33_aug_4.csv,65.83,124.72,22.31
5,20130320T012820.237495_33_aug_4.csv,53.06,18.89,21.48
6,20130320T012820.237495_33_aug_4.csv,142.5,110.83,21.48
7,20130320T012820.237495_33_aug_4.csv,196.94,93.61,21.48
8,20130320T012820.237495_33_aug_4.csv,254.72,91.11,21.48
9,20130320T012820.237495_33_aug_4.csv,226.94,15.0,20.64
10,20130320T012820.237495_33_aug_4.csv,275.28,124.44,20.92
