,name,c-x,c-y,radius
0,20130320T005056.572492.Cam6_32_aug_0.csv,225.81,151.94,20.96
1,20130320T005056.572492.Cam6_32_aug_0.csv,185.48,140.32,19.35
2,20130320T005056.572492.Cam6_32_aug_0.csv,200.32,151.29,19.35
3,20130320T005056.572492.Cam6_32_aug_0.csv,215.81,112.58,19.35
4,20130320T005056.572492.Cam6_32_aug_0.csv,132.26,25.81,20.96
5,20130320T005056.572492.Cam6_32_aug_0.csv,166.13,43.87,20.96
6,20130320T005056.572492.Cam6_32_aug_0.csv,111.61,54.19,19.03
7,20130320T005056.572492.Cam6_32_aug_0.csv,108.71,65.16,17.74
8,20130320T005056.572492.Cam6_32_aug_0.csv,85.48,101.61,20.0
9,20130320T005056.572492.Cam6_32_aug_0.csv,67.1,117.1,19.35
10,20130320T005056.572492.Cam6_32_aug_0.csv,4.19,48.06,18.38
