,name,c-x,c-y,radius
0,20130320T005232.193440.Cam6_32_aug_1.csv,109.28999999999999,200.65,16.45
1,20130320T005232.193440.Cam6_32_aug_1.csv,124.77000000000001,166.77,18.06
2,20130320T005232.193440.Cam6_32_aug_1.csv,192.19,184.19,20.64
3,20130320T005232.193440.Cam6_32_aug_1.csv,220.26,191.94,20.64
4,20130320T005232.193440.Cam6_32_aug_1.csv,262.19,173.23,17.09
5,20130320T005232.193440.Cam6_32_aug_1.csv,274.13,183.87,17.09
6,20130320T005232.193440.Cam6_32_aug_1.csv,188.32,127.1,20.96
7,20130320T005232.193440.Cam6_32_aug_1.csv,6.060000000000002,75.16,16.77
8,20130320T005232.193440.Cam6_32_aug_1.csv,86.38999999999999,59.35,25.16
9,20130320T005232.193440.Cam6_32_aug_1.csv,118.32,25.48,25.16
10,20130320T005232.193440.Cam6_32_aug_1.csv,129.94,57.74,24.19
11,20130320T005232.193440.Cam6_32_aug_1.csv,156.06,57.42,24.19
