,name,c-x,c-y,radius
0,20130320T004739.806547.Cam6_64_aug_4.csv,252.62,53.46,17.96
1,20130320T004739.806547.Cam6_64_aug_4.csv,307.23,160.38,17.19
2,20130320T004739.806547.Cam6_64_aug_4.csv,232.23000000000002,177.69,17.19
3,20130320T004739.806547.Cam6_64_aug_4.csv,253.77,133.85,18.73
4,20130320T004739.806547.Cam6_64_aug_4.csv,151.08,136.15,14.88
5,20130320T004739.806547.Cam6_64_aug_4.csv,170.69,138.85,14.88
6,20130320T004739.806547.Cam6_64_aug_4.csv,135.31,138.85,14.88
7,20130320T004739.806547.Cam6_64_aug_4.csv,60.31,148.46,16.42
8,20130320T004739.806547.Cam6_64_aug_4.csv,58.0,176.54,16.42
9,20130320T004739.806547.Cam6_64_aug_4.csv,46.079999999999984,9.62,15.27
