,name,c-x,c-y,radius
0,20130320T005134.287508.Cam6_32_aug_2.csv,272.84000000000003,76.13,22.26
1,20130320T005134.287508.Cam6_32_aug_2.csv,258.32,49.35,23.55
2,20130320T005134.287508.Cam6_32_aug_2.csv,232.84,60.32,23.55
3,20130320T005134.287508.Cam6_32_aug_2.csv,297.68,29.35,22.9
4,20130320T005134.287508.Cam6_32_aug_2.csv,132.84,125.48,20.96
5,20130320T005134.287508.Cam6_32_aug_2.csv,156.39,113.55,20.96
6,20130320T005134.287508.Cam6_32_aug_2.csv,113.81,84.19,22.58
7,20130320T005134.287508.Cam6_32_aug_2.csv,72.19,82.9,20.0
8,20130320T005134.287508.Cam6_32_aug_2.csv,117.03,48.06,21.61
9,20130320T005134.287508.Cam6_32_aug_2.csv,6.7099999999999795,176.77,26.13
