,name,c-x,c-y,radius
0,20130320T005134.668517.Cam6_61_aug_1.csv,36.45,12.26,17.09
1,20130320T005134.668517.Cam6_61_aug_1.csv,229.03,8.06,18.71
2,20130320T005134.668517.Cam6_61_aug_1.csv,264.84,1.29,18.71
3,20130320T005134.668517.Cam6_61_aug_1.csv,193.23,1.29,16.13
4,20130320T005134.668517.Cam6_61_aug_1.csv,226.13,145.81,14.84
5,20130320T005134.668517.Cam6_61_aug_1.csv,21.29,0.32,14.84
6,20130320T005134.668517.Cam6_61_aug_1.csv,54.52,9.35,14.84
7,20130320T005134.668517.Cam6_61_aug_1.csv,196.77,140.97,14.84
8,20130320T005134.668517.Cam6_61_aug_1.csv,2.26,84.84,14.84
9,20130320T005134.668517.Cam6_61_aug_1.csv,31.94,87.42,14.84
10,20130320T005134.668517.Cam6_61_aug_1.csv,256.45,22.26,14.84
