,name,c-x,c-y,radius
0,20130320T004722.282302.Cam6_64_aug_7.csv,149.23,71.92,15.27
1,20130320T004722.282302.Cam6_64_aug_7.csv,141.54,98.46,15.27
2,20130320T004722.282302.Cam6_64_aug_7.csv,119.23,84.23,15.27
3,20130320T004722.282302.Cam6_64_aug_7.csv,66.15,161.92,14.11
4,20130320T004722.282302.Cam6_64_aug_7.csv,24.62,53.46,14.11
5,20130320T004722.282302.Cam6_64_aug_7.csv,9.62,32.31,14.11
6,20130320T004722.282302.Cam6_64_aug_7.csv,276.54,107.31,12.19
7,20130320T004722.282302.Cam6_64_aug_7.csv,263.46,125.77,12.19
8,20130320T004722.282302.Cam6_64_aug_7.csv,4.62,159.62,11.42
9,20130320T004722.282302.Cam6_64_aug_7.csv,33.08,40.77,14.11
10,20130320T004722.282302.Cam6_64_aug_7.csv,252.31,164.23,12.19
11,20130320T004722.282302.Cam6_64_aug_7.csv,285.0,185.0,15.27
12,20130320T004722.282302.Cam6_64_aug_7.csv,165.77,1.15,11.42
