,name,c-x,c-y,radius
0,20130320T005921.725757.Cam6_13_aug_7.csv,26.67,168.61,27.31
1,20130320T005921.725757.Cam6_13_aug_7.csv,65.56,171.94,23.7
2,20130320T005921.725757.Cam6_13_aug_7.csv,143.89,155.56,19.53
3,20130320T005921.725757.Cam6_13_aug_7.csv,127.78,136.67,26.75
4,20130320T005921.725757.Cam6_13_aug_7.csv,90.28,117.78,20.37
5,20130320T005921.725757.Cam6_13_aug_7.csv,128.89,90.0,23.42
6,20130320T005921.725757.Cam6_13_aug_7.csv,97.78,65.56,24.81
7,20130320T005921.725757.Cam6_13_aug_7.csv,75.56,39.72,18.98
8,20130320T005921.725757.Cam6_13_aug_7.csv,58.06,7.22,21.48
9,20130320T005921.725757.Cam6_13_aug_7.csv,214.17,140.83,23.7
