,name,c-x,c-y,radius
0,20130320T005749.152368.Cam6_13_aug_3.csv,203.82999999999998,197.78,18.7
1,20130320T005749.152368.Cam6_13_aug_3.csv,254.94,173.61,17.59
2,20130320T005749.152368.Cam6_13_aug_3.csv,221.89,176.94,21.48
3,20130320T005749.152368.Cam6_13_aug_3.csv,261.61,125.56,21.48
4,20130320T005749.152368.Cam6_13_aug_3.csv,231.32999999999998,98.89,18.7
5,20130320T005749.152368.Cam6_13_aug_3.csv,262.44,88.61,18.7
6,20130320T005749.152368.Cam6_13_aug_3.csv,273.56,47.5,23.14
7,20130320T005749.152368.Cam6_13_aug_3.csv,231.61,47.5,23.14
8,20130320T005749.152368.Cam6_13_aug_3.csv,121.33000000000001,31.11,16.2
9,20130320T005749.152368.Cam6_13_aug_3.csv,86.88999999999999,25.83,20.37
10,20130320T005749.152368.Cam6_13_aug_3.csv,64.94,26.39,20.37
11,20130320T005749.152368.Cam6_13_aug_3.csv,27.439999999999998,13.61,19.53
