,name,c-x,c-y,radius
0,20130320T005658.484696.Cam6_13_aug_6.csv,126.39,198.06,16.2
1,20130320T005658.484696.Cam6_13_aug_6.csv,117.5,152.78,22.31
2,20130320T005658.484696.Cam6_13_aug_6.csv,162.5,151.94,21.75
3,20130320T005658.484696.Cam6_13_aug_6.csv,144.17,115.28,22.31
4,20130320T005658.484696.Cam6_13_aug_6.csv,284.44,109.17,19.81
5,20130320T005658.484696.Cam6_13_aug_6.csv,257.22,92.5,19.81
6,20130320T005658.484696.Cam6_13_aug_6.csv,124.72,26.94,15.09
7,20130320T005658.484696.Cam6_13_aug_6.csv,156.11,29.17,17.31
8,20130320T005658.484696.Cam6_13_aug_6.csv,161.67,62.78,14.53
9,20130320T005658.484696.Cam6_13_aug_6.csv,225.28,60.28,14.53
