,name,c-x,c-y,radius
0,20130320T005422.481469.Cam6_41_aug_6.csv,140.78,165.56,18.42
1,20130320T005422.481469.Cam6_41_aug_6.csv,245.78,100.83,16.75
2,20130320T005422.481469.Cam6_41_aug_6.csv,234.67000000000002,72.5,16.75
3,20130320T005422.481469.Cam6_41_aug_6.csv,242.72,73.33,16.75
4,20130320T005422.481469.Cam6_41_aug_6.csv,100.5,96.11,18.14
5,20130320T005422.481469.Cam6_41_aug_6.csv,122.44,58.33,18.98
6,20130320T005422.481469.Cam6_41_aug_6.csv,142.17,55.0,15.64
7,20130320T005422.481469.Cam6_41_aug_6.csv,110.78,21.67,15.92
8,20130320T005422.481469.Cam6_41_aug_6.csv,89.38999999999999,22.78,17.87
9,20130320T005422.481469.Cam6_41_aug_6.csv,53.0,45.28,20.09
10,20130320T005422.481469.Cam6_41_aug_6.csv,48.56,66.94,17.03
11,20130320T005422.481469.Cam6_41_aug_6.csv,20.220000000000027,23.61,14.25
12,20130320T005422.481469.Cam6_41_aug_6.csv,13.0,57.78,16.48
