,name,c-x,c-y,radius
0,20130320T004900.950974.Cam6_63_aug_4.csv,105.16,139.03,15.16
1,20130320T004900.950974.Cam6_63_aug_4.csv,39.68,152.9,15.16
2,20130320T004900.950974.Cam6_63_aug_4.csv,18.06,171.94,14.19
3,20130320T004900.950974.Cam6_63_aug_4.csv,32.58,168.39,14.19
4,20130320T004900.950974.Cam6_63_aug_4.csv,57.42,186.13,14.19
5,20130320T004900.950974.Cam6_63_aug_4.csv,18.06,115.81,12.9
6,20130320T004900.950974.Cam6_63_aug_4.csv,176.13,183.87,12.9
7,20130320T004900.950974.Cam6_63_aug_4.csv,158.71,192.26,11.93
8,20130320T004900.950974.Cam6_63_aug_4.csv,180.0,120.65,14.19
9,20130320T004900.950974.Cam6_63_aug_4.csv,207.42,100.32,14.51
10,20130320T004900.950974.Cam6_63_aug_4.csv,212.58,121.61,13.55
11,20130320T004900.950974.Cam6_63_aug_4.csv,217.1,111.61,13.55
12,20130320T004900.950974.Cam6_63_aug_4.csv,238.06,142.26,13.55
13,20130320T004900.950974.Cam6_63_aug_4.csv,240.65,55.48,20.64
14,20130320T004900.950974.Cam6_63_aug_4.csv,279.03,37.1,18.71
