,name,c-x,c-y,radius
0,20130320T012911.476656_21_aug_1.csv,30.56,179.72,13.98
1,20130320T012911.476656_21_aug_1.csv,3.33,125.28,13.98
2,20130320T012911.476656_21_aug_1.csv,0.0,46.94,13.98
3,20130320T012911.476656_21_aug_1.csv,25.28,43.89,11.75
4,20130320T012911.476656_21_aug_1.csv,101.94,7.22,13.7
5,20130320T012911.476656_21_aug_1.csv,126.94,16.67,13.14
6,20130320T012911.476656_21_aug_1.csv,126.11,31.11,13.7
7,20130320T012911.476656_21_aug_1.csv,275.56,176.39,12.87
8,20130320T012911.476656_21_aug_1.csv,269.17,129.72,17.59
9,20130320T012911.476656_21_aug_1.csv,255.0,73.06,16.48
10,20130320T012911.476656_21_aug_1.csv,262.78,53.33,16.48
11,20130320T012911.476656_21_aug_1.csv,231.67,52.78,16.48
12,20130320T012911.476656_21_aug_1.csv,247.78,28.89,16.48
13,20130320T012911.476656_21_aug_1.csv,281.11,23.61,16.48
14,20130320T012911.476656_21_aug_1.csv,303.89,46.39,16.48
15,20130320T012911.476656_21_aug_1.csv,263.89,5.56,16.48
16,20130320T012911.476656_21_aug_1.csv,49.44,125.28,14.53
