,name,c-x,c-y,radius
0,20130320T005423.052856.Cam6_23_aug_4.csv,247.17000000000002,186.67,18.7
1,20130320T005423.052856.Cam6_23_aug_4.csv,233.82999999999998,158.61,18.98
2,20130320T005423.052856.Cam6_23_aug_4.csv,208.0,179.44,18.14
3,20130320T005423.052856.Cam6_23_aug_4.csv,216.61,83.89,18.98
4,20130320T005423.052856.Cam6_23_aug_4.csv,181.89,87.78,17.31
5,20130320T005423.052856.Cam6_23_aug_4.csv,193.28,62.78,19.53
6,20130320T005423.052856.Cam6_23_aug_4.csv,252.44,20.0,18.7
7,20130320T005423.052856.Cam6_23_aug_4.csv,278.28,21.11,18.14
8,20130320T005423.052856.Cam6_23_aug_4.csv,138.0,60.83,15.09
9,20130320T005423.052856.Cam6_23_aug_4.csv,123.83000000000001,88.33,15.37
10,20130320T005423.052856.Cam6_23_aug_4.csv,103.56,68.33,19.53
11,20130320T005423.052856.Cam6_23_aug_4.csv,73.28,110.56,17.87
12,20130320T005423.052856.Cam6_23_aug_4.csv,61.33000000000001,103.89,17.87
