,name,c-x,c-y,radius
0,20130320T013041.764265_31_aug_6.csv,228.28,22.5,16.48
1,20130320T013041.764265_31_aug_6.csv,192.17000000000002,108.06,16.48
2,20130320T013041.764265_31_aug_6.csv,176.06,164.72,16.48
3,20130320T013041.764265_31_aug_6.csv,156.89,143.61,16.48
4,20130320T013041.764265_31_aug_6.csv,115.22,173.33,15.92
5,20130320T013041.764265_31_aug_6.csv,67.16999999999999,145.0,15.37
6,20130320T013041.764265_31_aug_6.csv,44.110000000000014,152.78,15.64
7,20130320T013041.764265_31_aug_6.csv,38.56,120.83,17.31
8,20130320T013041.764265_31_aug_6.csv,11.889999999999986,116.39,17.31
9,20130320T013041.764265_31_aug_6.csv,32.170000000000016,85.56,18.98
