,name,c-x,c-y,radius
0,20130320T005755.628752.Cam6_23_aug_0.csv,269.94,81.39,20.92
1,20130320T005755.628752.Cam6_23_aug_0.csv,256.61,30.83,20.92
2,20130320T005755.628752.Cam6_23_aug_0.csv,287.44,34.72,18.98
3,20130320T005755.628752.Cam6_23_aug_0.csv,289.94,11.11,16.48
4,20130320T005755.628752.Cam6_23_aug_0.csv,287.72,123.06,21.2
5,20130320T005755.628752.Cam6_23_aug_0.csv,204.67000000000002,172.78,21.2
6,20130320T005755.628752.Cam6_23_aug_0.csv,167.44,188.33,20.09
7,20130320T005755.628752.Cam6_23_aug_0.csv,15.220000000000027,135.56,20.09
8,20130320T005755.628752.Cam6_23_aug_0.csv,225.5,22.5,19.25
9,20130320T005755.628752.Cam6_23_aug_0.csv,229.94,98.61,19.81
