,name,c-x,c-y,radius
0,20130320T005935.440294.Cam6_12_aug_4.csv,55.56,199.72,24.25
1,20130320T005935.440294.Cam6_12_aug_4.csv,46.11,173.89,21.48
2,20130320T005935.440294.Cam6_12_aug_4.csv,54.44,171.67,21.48
3,20130320T005935.440294.Cam6_12_aug_4.csv,145.28,185.56,19.53
4,20130320T005935.440294.Cam6_12_aug_4.csv,170.56,153.33,20.64
5,20130320T005935.440294.Cam6_12_aug_4.csv,81.67,122.78,20.09
6,20130320T005935.440294.Cam6_12_aug_4.csv,109.72,123.33,17.87
7,20130320T005935.440294.Cam6_12_aug_4.csv,114.44,88.06,18.98
8,20130320T005935.440294.Cam6_12_aug_4.csv,232.78,73.33,20.64
9,20130320T005935.440294.Cam6_12_aug_4.csv,207.22,93.89,17.03
10,20130320T005935.440294.Cam6_12_aug_4.csv,155.0,43.33,17.87
11,20130320T005935.440294.Cam6_12_aug_4.csv,116.39,21.11,19.25
