,name,c-x,c-y,radius
0,20130320T004919.618115.Cam6_53_aug_0.csv,254.13,48.39,17.09
1,20130320T004919.618115.Cam6_53_aug_0.csv,276.71,42.9,14.51
2,20130320T004919.618115.Cam6_53_aug_0.csv,288.32,85.48,15.48
3,20130320T004919.618115.Cam6_53_aug_0.csv,307.35,100.65,15.48
4,20130320T004919.618115.Cam6_53_aug_0.csv,161.87,16.45,17.74
5,20130320T004919.618115.Cam6_53_aug_0.csv,149.94,27.42,17.74
6,20130320T004919.618115.Cam6_53_aug_0.csv,125.74000000000001,3.23,17.74
7,20130320T004919.618115.Cam6_53_aug_0.csv,138.97,127.74,16.77
8,20130320T004919.618115.Cam6_53_aug_0.csv,201.23000000000002,138.06,14.51
9,20130320T004919.618115.Cam6_53_aug_0.csv,183.16,128.71,14.51
10,20130320T004919.618115.Cam6_53_aug_0.csv,227.03,35.81,15.48
