,name,c-x,c-y,radius
0,20130320T005742.866489.Cam6_23_aug_3.csv,175.5,160.0,24.53
1,20130320T005742.866489.Cam6_23_aug_3.csv,211.32999999999998,137.5,21.48
2,20130320T005742.866489.Cam6_23_aug_3.csv,151.33,122.5,22.31
3,20130320T005742.866489.Cam6_23_aug_3.csv,144.39,106.11,19.81
4,20130320T005742.866489.Cam6_23_aug_3.csv,228.56,83.89,23.7
5,20130320T005742.866489.Cam6_23_aug_3.csv,258.28,95.28,22.59
6,20130320T005742.866489.Cam6_23_aug_3.csv,182.44,41.67,22.59
7,20130320T005742.866489.Cam6_23_aug_3.csv,213.0,35.83,22.59
8,20130320T005742.866489.Cam6_23_aug_3.csv,255.5,26.67,22.59
9,20130320T005742.866489.Cam6_23_aug_3.csv,180.78,4.72,18.42
