,name,c-x,c-y,radius
0,20130320T004918.856225.Cam6_31_aug_2.csv,267.03,83.87,16.77
1,20130320T004918.856225.Cam6_31_aug_2.csv,239.94,70.97,16.77
2,20130320T004918.856225.Cam6_31_aug_2.csv,266.06,38.06,16.77
3,20130320T004918.856225.Cam6_31_aug_2.csv,306.71,40.32,16.77
4,20130320T004918.856225.Cam6_31_aug_2.csv,253.48,170.0,13.22
5,20130320T004918.856225.Cam6_31_aug_2.csv,271.23,179.68,14.19
6,20130320T004918.856225.Cam6_31_aug_2.csv,163.16,97.1,15.8
7,20130320T004918.856225.Cam6_31_aug_2.csv,29.29000000000002,168.39,17.42
8,20130320T004918.856225.Cam6_31_aug_2.csv,158.0,137.1,13.22
9,20130320T004918.856225.Cam6_31_aug_2.csv,190.57999999999998,187.42,14.19
