,name,c-x,c-y,radius
0,20130320T005742.866489.Cam6_23_aug_0.csv,132.5,160.0,24.53
1,20130320T005742.866489.Cam6_23_aug_0.csv,96.67,137.5,21.48
2,20130320T005742.866489.Cam6_23_aug_0.csv,156.67,122.5,22.31
3,20130320T005742.866489.Cam6_23_aug_0.csv,163.61,106.11,19.81
4,20130320T005742.866489.Cam6_23_aug_0.csv,79.44,83.89,23.7
5,20130320T005742.866489.Cam6_23_aug_0.csv,49.72,95.28,22.59
6,20130320T005742.866489.Cam6_23_aug_0.csv,125.56,41.67,22.59
7,20130320T005742.866489.Cam6_23_aug_0.csv,95.0,35.83,22.59
8,20130320T005742.866489.Cam6_23_aug_0.csv,52.5,26.67,22.59
9,20130320T005742.866489.Cam6_23_aug_0.csv,127.22,4.72,18.42
