,name,c-x,c-y,radius
0,20130320T005426.862435.Cam6_44_aug_5.csv,282.44,166.39,18.98
1,20130320T005426.862435.Cam6_44_aug_5.csv,266.89,181.39,17.31
2,20130320T005426.862435.Cam6_44_aug_5.csv,258.83,147.78,17.87
3,20130320T005426.862435.Cam6_44_aug_5.csv,219.94,143.06,17.03
4,20130320T005426.862435.Cam6_44_aug_5.csv,205.78,31.39,18.14
5,20130320T005426.862435.Cam6_44_aug_5.csv,156.89,69.44,15.92
6,20130320T005426.862435.Cam6_44_aug_5.csv,134.11,130.83,18.14
7,20130320T005426.862435.Cam6_44_aug_5.csv,113.28,110.0,20.09
8,20130320T005426.862435.Cam6_44_aug_5.csv,117.72,146.11,17.03
9,20130320T005426.862435.Cam6_44_aug_5.csv,94.38999999999999,125.28,18.98
10,20130320T005426.862435.Cam6_44_aug_5.csv,96.61000000000001,147.5,15.92
11,20130320T005426.862435.Cam6_44_aug_5.csv,68.28,145.56,14.25
12,20130320T005426.862435.Cam6_44_aug_5.csv,52.44,165.0,13.7
13,20130320T005426.862435.Cam6_44_aug_5.csv,28.0,189.72,13.7
14,20130320T005426.862435.Cam6_44_aug_5.csv,4.389999999999986,130.83,13.7
15,20130320T005426.862435.Cam6_44_aug_5.csv,94.38999999999999,6.94,18.42
