,name,c-x,c-y,radius
0,20130320T004727.234781.Cam6_64_aug_7.csv,55.38,171.15,18.73
1,20130320T004727.234781.Cam6_64_aug_7.csv,2.69,153.85,16.42
2,20130320T004727.234781.Cam6_64_aug_7.csv,118.08,144.23,16.42
3,20130320T004727.234781.Cam6_64_aug_7.csv,142.31,161.15,15.65
4,20130320T004727.234781.Cam6_64_aug_7.csv,180.0,103.08,15.65
5,20130320T004727.234781.Cam6_64_aug_7.csv,182.69,31.15,15.65
6,20130320T004727.234781.Cam6_64_aug_7.csv,165.77,49.23,15.27
7,20130320T004727.234781.Cam6_64_aug_7.csv,155.38,1.54,15.27
8,20130320T004727.234781.Cam6_64_aug_7.csv,165.0,16.92,14.5
9,20130320T004727.234781.Cam6_64_aug_7.csv,133.08,43.46,14.5
10,20130320T004727.234781.Cam6_64_aug_7.csv,108.85,56.92,16.03
11,20130320T004727.234781.Cam6_64_aug_7.csv,60.77,67.69,16.03
12,20130320T004727.234781.Cam6_64_aug_7.csv,41.54,43.85,12.19
