,name,c-x,c-y,radius
0,20130320T004718.853603.Cam6_51_aug_3.csv,164.92,148.46,16.03
1,20130320T004718.853603.Cam6_51_aug_3.csv,180.69,118.08,15.27
2,20130320T004718.853603.Cam6_51_aug_3.csv,139.15,118.46,16.03
3,20130320T004718.853603.Cam6_51_aug_3.csv,104.91999999999999,156.92,16.03
4,20130320T004718.853603.Cam6_51_aug_3.csv,98.0,169.23,16.03
5,20130320T004718.853603.Cam6_51_aug_3.csv,75.31,150.0,16.03
6,20130320T004718.853603.Cam6_51_aug_3.csv,110.69,138.46,16.03
7,20130320T004718.853603.Cam6_51_aug_3.csv,36.85000000000002,106.92,15.65
8,20130320T004718.853603.Cam6_51_aug_3.csv,25.310000000000002,104.62,15.65
9,20130320T004718.853603.Cam6_51_aug_3.csv,56.08000000000001,97.69,14.88
10,20130320T004718.853603.Cam6_51_aug_3.csv,39.920000000000016,6.15,14.88
11,20130320T004718.853603.Cam6_51_aug_3.csv,152.23,101.92,14.88
12,20130320T004718.853603.Cam6_51_aug_3.csv,224.92000000000002,135.38,12.57
13,20130320T004718.853603.Cam6_51_aug_3.csv,96.46000000000001,71.54,12.19
