,name,c-x,c-y,radius
0,20130320T005103.810767.Cam6_41_aug_0.csv,57.03,172.9,19.03
1,20130320T005103.810767.Cam6_41_aug_0.csv,93.47999999999999,155.16,18.06
2,20130320T005103.810767.Cam6_41_aug_0.csv,119.94,135.81,15.8
3,20130320T005103.810767.Cam6_41_aug_0.csv,202.19,85.81,15.8
4,20130320T005103.810767.Cam6_41_aug_0.csv,219.94,73.87,18.71
5,20130320T005103.810767.Cam6_41_aug_0.csv,237.68,65.81,18.71
6,20130320T005103.810767.Cam6_41_aug_0.csv,167.03,194.19,18.71
7,20130320T005103.810767.Cam6_41_aug_0.csv,212.19,196.45,18.71
8,20130320T005103.810767.Cam6_41_aug_0.csv,252.19,175.81,16.45
9,20130320T005103.810767.Cam6_41_aug_0.csv,282.19,148.39,16.45
