,name,c-x,c-y,radius
0,20130320T005038.667371.Cam6_31_aug_1.csv,129.61,179.03,14.51
1,20130320T005038.667371.Cam6_31_aug_1.csv,65.74000000000001,187.1,14.51
2,20130320T005038.667371.Cam6_31_aug_1.csv,58.97,190.65,14.51
3,20130320T005038.667371.Cam6_31_aug_1.csv,65.41999999999999,97.1,13.55
4,20130320T005038.667371.Cam6_31_aug_1.csv,75.41999999999999,44.52,15.16
5,20130320T005038.667371.Cam6_31_aug_1.csv,76.71000000000001,58.71,15.16
6,20130320T005038.667371.Cam6_31_aug_1.csv,106.71000000000001,14.84,15.16
7,20130320T005038.667371.Cam6_31_aug_1.csv,90.58000000000001,13.87,15.16
8,20130320T005038.667371.Cam6_31_aug_1.csv,106.71000000000001,42.26,13.22
9,20130320T005038.667371.Cam6_31_aug_1.csv,192.19,93.55,14.19
10,20130320T005038.667371.Cam6_31_aug_1.csv,218.65,139.35,14.19
11,20130320T005038.667371.Cam6_31_aug_1.csv,173.81,104.52,12.9
