,name,c-x,c-y,radius
0,20130320T005602.674040.Cam6_43_aug_6.csv,39.94,199.72,18.98
1,20130320T005602.674040.Cam6_43_aug_6.csv,16.329999999999984,169.72,21.2
2,20130320T005602.674040.Cam6_43_aug_6.csv,118.0,151.94,20.64
3,20130320T005602.674040.Cam6_43_aug_6.csv,81.61000000000001,141.39,22.59
4,20130320T005602.674040.Cam6_43_aug_6.csv,54.94,118.61,18.98
5,20130320T005602.674040.Cam6_43_aug_6.csv,73.0,99.44,23.98
6,20130320T005602.674040.Cam6_43_aug_6.csv,113.83000000000001,115.0,21.75
7,20130320T005602.674040.Cam6_43_aug_6.csv,127.72,76.94,19.81
8,20130320T005602.674040.Cam6_43_aug_6.csv,155.78,121.11,22.31
9,20130320T005602.674040.Cam6_43_aug_6.csv,166.61,79.44,25.09
10,20130320T005602.674040.Cam6_43_aug_6.csv,197.17000000000002,111.11,21.75
11,20130320T005602.674040.Cam6_43_aug_6.csv,216.06,75.83,25.09
12,20130320T005602.674040.Cam6_43_aug_6.csv,185.78,40.56,23.14
13,20130320T005602.674040.Cam6_43_aug_6.csv,246.32999999999998,42.78,20.09
14,20130320T005602.674040.Cam6_43_aug_6.csv,272.17,68.89,24.53
15,20130320T005602.674040.Cam6_43_aug_6.csv,271.33,124.72,19.25
16,20130320T005602.674040.Cam6_43_aug_6.csv,235.22,137.5,21.75
