,name,c-x,c-y,radius
0,20130320T005907.439713.Cam6_11_aug_6.csv,185.78,188.89,20.37
1,20130320T005907.439713.Cam6_11_aug_6.csv,154.39,176.11,20.37
2,20130320T005907.439713.Cam6_11_aug_6.csv,70.5,160.0,20.37
3,20130320T005907.439713.Cam6_11_aug_6.csv,244.39,104.72,20.92
4,20130320T005907.439713.Cam6_11_aug_6.csv,222.44,86.39,17.59
5,20130320T005907.439713.Cam6_11_aug_6.csv,185.22,67.22,19.81
6,20130320T005907.439713.Cam6_11_aug_6.csv,188.82999999999998,34.44,18.42
7,20130320T005907.439713.Cam6_11_aug_6.csv,139.39,67.22,22.03
8,20130320T005907.439713.Cam6_11_aug_6.csv,233.28,8.06,18.42
9,20130320T005907.439713.Cam6_11_aug_6.csv,51.889999999999986,16.39,21.48
10,20130320T005907.439713.Cam6_11_aug_6.csv,205.5,111.11,21.48
