,name,c-x,c-y,radius
0,20130320T013322.910417_12_aug_5.csv,108.28,189.72,14.81
1,20130320T013322.910417_12_aug_5.csv,132.17,194.72,14.81
2,20130320T013322.910417_12_aug_5.csv,145.22,165.83,14.81
3,20130320T013322.910417_12_aug_5.csv,128.83,136.67,15.64
4,20130320T013322.910417_12_aug_5.csv,101.33000000000001,152.78,15.64
5,20130320T013322.910417_12_aug_5.csv,100.22,108.06,15.64
6,20130320T013322.910417_12_aug_5.csv,128.28,98.33,17.03
7,20130320T013322.910417_12_aug_5.csv,121.61000000000001,65.83,17.31
8,20130320T013322.910417_12_aug_5.csv,90.78,78.06,17.31
9,20130320T013322.910417_12_aug_5.csv,78.83000000000001,48.89,15.92
10,20130320T013322.910417_12_aug_5.csv,84.11000000000001,18.06,16.75
11,20130320T013322.910417_12_aug_5.csv,109.11000000000001,40.83,15.64
