,name,c-x,c-y,radius
0,20130320T004722.282302.Cam6_64_aug_1.csv,158.77,71.92,15.27
1,20130320T004722.282302.Cam6_64_aug_1.csv,166.46,98.46,15.27
2,20130320T004722.282302.Cam6_64_aug_1.csv,188.76999999999998,84.23,15.27
3,20130320T004722.282302.Cam6_64_aug_1.csv,241.85,161.92,14.11
4,20130320T004722.282302.Cam6_64_aug_1.csv,283.38,53.46,14.11
5,20130320T004722.282302.Cam6_64_aug_1.csv,298.38,32.31,14.11
6,20130320T004722.282302.Cam6_64_aug_1.csv,31.45999999999998,107.31,12.19
7,20130320T004722.282302.Cam6_64_aug_1.csv,44.54000000000002,125.77,12.19
8,20130320T004722.282302.Cam6_64_aug_1.csv,303.38,159.62,11.42
9,20130320T004722.282302.Cam6_64_aug_1.csv,274.92,40.77,14.11
10,20130320T004722.282302.Cam6_64_aug_1.csv,55.69,164.23,12.19
11,20130320T004722.282302.Cam6_64_aug_1.csv,23.0,185.0,15.27
12,20130320T004722.282302.Cam6_64_aug_1.csv,142.23,1.15,11.42
