,name,c-x,c-y,radius
0,20130320T004856.760512.Cam6_23_aug_4.csv,302.52,0.65,17.09
1,20130320T004856.760512.Cam6_23_aug_4.csv,285.74,5.81,17.09
2,20130320T004856.760512.Cam6_23_aug_4.csv,199.94,7.42,19.67
3,20130320T004856.760512.Cam6_23_aug_4.csv,187.35,20.97,19.67
4,20130320T004856.760512.Cam6_23_aug_4.csv,181.23000000000002,144.19,19.67
5,20130320T004856.760512.Cam6_23_aug_4.csv,212.84,156.77,15.8
6,20130320T004856.760512.Cam6_23_aug_4.csv,192.84,172.26,15.8
7,20130320T004856.760512.Cam6_23_aug_4.csv,171.55,174.19,14.84
8,20130320T004856.760512.Cam6_23_aug_4.csv,98.65,141.94,16.13
9,20130320T004856.760512.Cam6_23_aug_4.csv,61.55000000000001,75.81,16.13
10,20130320T004856.760512.Cam6_23_aug_4.csv,88.0,11.94,16.13
