,name,c-x,c-y,radius
0,20130320T005932.773614.Cam6_22_aug_1.csv,173.83,33.61,23.98
1,20130320T005932.773614.Cam6_22_aug_1.csv,134.39,26.39,22.03
2,20130320T005932.773614.Cam6_22_aug_1.csv,48.27999999999997,26.39,22.03
3,20130320T005932.773614.Cam6_22_aug_1.csv,13.560000000000002,37.22,21.2
4,20130320T005932.773614.Cam6_22_aug_1.csv,63.83000000000001,53.06,20.09
5,20130320T005932.773614.Cam6_22_aug_1.csv,44.94,63.89,23.42
6,20130320T005932.773614.Cam6_22_aug_1.csv,3.0,73.33,19.25
7,20130320T005932.773614.Cam6_22_aug_1.csv,62.44,92.22,18.42
8,20130320T005932.773614.Cam6_22_aug_1.csv,61.610000000000014,103.33,19.25
9,20130320T005932.773614.Cam6_22_aug_1.csv,22.720000000000027,107.78,22.03
