,name,c-x,c-y,radius
0,20130320T013249.004859_22_aug_5.csv,221.06,180.56,17.59
1,20130320T013249.004859_22_aug_5.csv,252.44,149.44,19.81
2,20130320T013249.004859_22_aug_5.csv,245.5,117.22,17.31
3,20130320T013249.004859_22_aug_5.csv,218.82999999999998,137.5,17.31
4,20130320T013249.004859_22_aug_5.csv,202.44,129.72,17.31
5,20130320T013249.004859_22_aug_5.csv,193.0,78.33,19.53
6,20130320T013249.004859_22_aug_5.csv,179.94,48.33,20.09
7,20130320T013249.004859_22_aug_5.csv,153.83,74.72,19.25
8,20130320T013249.004859_22_aug_5.csv,107.44,84.72,17.31
9,20130320T013249.004859_22_aug_5.csv,92.44,78.61,17.31
10,20130320T013249.004859_22_aug_5.csv,37.44,111.67,18.42
11,20130320T013249.004859_22_aug_5.csv,43.0,141.39,17.31
12,20130320T013249.004859_22_aug_5.csv,29.939999999999998,139.44,17.31
13,20130320T013249.004859_22_aug_5.csv,24.110000000000014,162.22,17.31
